 #Only print out G elements for debugging if printlevel>2
 1958      -0.06728739      -0.00567907       0.00110274       0.06885742      -0.08773679      -0.03865399       0.07571002       0.05122432      -0.00649904       0.00319852      -0.02068609       0.04693383       0.03182155      -0.05354475      -0.00176545      -0.11075219       0.11744761      -0.00139851
 1959      -0.06841486      -0.01361098       0.00273776       0.07221372      -0.10118834      -0.02784180       0.07631490       0.05153241      -0.00742184       0.00152070      -0.01743975       0.04546341       0.02913797      -0.05296306       0.00113686      -0.10971039       0.13436973      -0.01426528
 1960      -0.07051339      -0.02277796       0.00518057       0.07407433      -0.11533936      -0.01697992       0.07691476       0.05182062      -0.00863225      -0.00040411      -0.01390340       0.04369899       0.02649801      -0.05211405       0.00421927      -0.10611121       0.15261476      -0.02756854
 1961      -0.07292507      -0.03267330       0.00820653       0.07476084      -0.12974865      -0.00636833       0.07746401       0.05209249      -0.00997635      -0.00262061      -0.01007295       0.04165424       0.02388079      -0.05112836       0.00737571      -0.10077364       0.17139142      -0.04085381
 1962      -0.07487289      -0.04272206       0.01156289       0.07473090      -0.14388007       0.00363747       0.07791727       0.05234527      -0.01128201      -0.00517010      -0.00594249       0.03935310       0.02124955      -0.05014741       0.01047683      -0.09474851       0.18976750      -0.05358986
 1963      -0.07553024      -0.05233796       0.01499438       0.07452747      -0.15713685       0.01264582       0.07823106       0.05256821      -0.01237564      -0.00808823      -0.00150338       0.03682551       0.01855459      -0.04930726       0.01338180      -0.08921002       0.20674189      -0.06520372
 1964      -0.07410124      -0.06098279       0.01826704       0.07471283      -0.16890569       0.02025420       0.07836659       0.05274284      -0.01309912      -0.01140303       0.00325533       0.03410338       0.01573909      -0.04872373       0.01595237      -0.08532565       0.22132945      -0.07512205
 1965      -0.06991959      -0.06823180       0.02119273       0.07579669      -0.17862888       0.02609161       0.07829912       0.05284890      -0.01332793      -0.01513417       0.00834518       0.03121846       0.01274911      -0.04848184       0.01807036      -0.08411279       0.23267872      -0.08283415
 1966      -0.06252939      -0.07382245       0.02364682       0.07814700      -0.18584917       0.02985640       0.07801411       0.05286286      -0.01298497      -0.01929124       0.01377573       0.02819503       0.00954102      -0.04862081       0.01965274      -0.08628090       0.24014981      -0.08794028
 1967      -0.05176348      -0.07769687       0.02558308       0.08192267      -0.19027674       0.03135628       0.07751515       0.05276578      -0.01205192      -0.02387439       0.01955175       0.02504869       0.00609155      -0.04913135       0.02066628      -0.09211016       0.24341184      -0.09020748
 1968      -0.03778925      -0.08001807       0.02704205       0.08701361      -0.19182039       0.03053152       0.07682210       0.05254587      -0.01057427      -0.02887413       0.02566979       0.02178264       0.00240430      -0.04995272       0.02113554      -0.10135605       0.24248540      -0.08959940
 1969      -0.02111721      -0.08115912       0.02815285       0.09301076      -0.19059245       0.02745490       0.07596752       0.05220035      -0.00865994      -0.03427080       0.03211444       0.01838645      -0.00148694      -0.05097662       0.02114355      -0.11321449       0.23774136      -0.08627814
 1970      -0.00257340      -0.08167351       0.02912840       0.09922544      -0.18690831       0.02232111       0.07499916       0.05174197      -0.00647144      -0.04003735       0.03885763       0.01483855      -0.00551857      -0.05206142       0.02082729      -0.12636882       0.22988041      -0.08059446
 1971       0.01677810      -0.08222726       0.03024838       0.10473847      -0.18122509       0.01540828       0.07396814       0.05119482      -0.00420972      -0.04613685       0.04585457       0.01110805      -0.00960194      -0.05304340       0.02036101      -0.13909930       0.21982687      -0.07303373
