   1954    0.999972152264E+000     0.000000000000E+000     0.746288799466E-002     0.000000000000E+000    -0.746288799466E-002     0.000000000000E+000     0.999972152264E+000     0.000000000000E+000
   1955    0.999972896087E+000     0.000000000000E+000     0.736254653510E-002     0.000000000000E+000    -0.736254653510E-002     0.000000000000E+000     0.999972896087E+000     0.000000000000E+000
   1956    0.999974031186E+000     0.000000000000E+000     0.720672976215E-002     0.000000000000E+000    -0.720672976215E-002     0.000000000000E+000     0.999974031186E+000     0.000000000000E+000
   1957    0.999975340845E+000     0.000000000000E+000     0.702265638207E-002     0.000000000000E+000    -0.702265638207E-002     0.000000000000E+000     0.999975340845E+000     0.000000000000E+000
   1958    0.999976490250E+000     0.000000000000E+000     0.685703638125E-002     0.000000000000E+000    -0.685703638125E-002     0.000000000000E+000     0.999976490250E+000     0.000000000000E+000
   1959    0.999977256784E+000     0.000000000000E+000     0.674432456615E-002     0.000000000000E+000    -0.674432456615E-002     0.000000000000E+000     0.999977256784E+000     0.000000000000E+000
   1960    0.999977401812E+000     0.000000000000E+000     0.672278700546E-002     0.000000000000E+000    -0.672278700546E-002     0.000000000000E+000     0.999977401812E+000     0.000000000000E+000
   1961    0.999976725273E+000     0.000000000000E+000     0.682267635496E-002     0.000000000000E+000    -0.682267635496E-002     0.000000000000E+000     0.999976725273E+000     0.000000000000E+000
   1962    0.999975070994E+000     0.000000000000E+000     0.706097653177E-002     0.000000000000E+000    -0.706097653177E-002     0.000000000000E+000     0.999975070994E+000     0.000000000000E+000
   1963    0.999972325531E+000     0.000000000000E+000     0.743963523422E-002     0.000000000000E+000    -0.743963523422E-002     0.000000000000E+000     0.999972325531E+000     0.000000000000E+000
   1964    0.999968485787E+000     0.000000000000E+000     0.793898190029E-002     0.000000000000E+000    -0.793898190029E-002     0.000000000000E+000     0.999968485787E+000     0.000000000000E+000
   1965    0.999963634673E+000     0.000000000000E+000     0.852814941632E-002     0.000000000000E+000    -0.852814941632E-002     0.000000000000E+000     0.999963634673E+000     0.000000000000E+000
   1966    0.999958121005E+000     0.000000000000E+000     0.915184335610E-002     0.000000000000E+000    -0.915184335610E-002     0.000000000000E+000     0.999958121005E+000     0.000000000000E+000
   1967    0.999952423137E+000     0.000000000000E+000     0.975456109223E-002     0.000000000000E+000    -0.975456109223E-002     0.000000000000E+000     0.999952423137E+000     0.000000000000E+000
   1968    0.999947311009E+000     0.000000000000E+000     0.102652425908E-001     0.000000000000E+000    -0.102652425908E-001     0.000000000000E+000     0.999947311009E+000     0.000000000000E+000
   1969    0.999943495782E+000     0.000000000000E+000     0.106303924116E-001     0.000000000000E+000    -0.106303924116E-001     0.000000000000E+000     0.999943495782E+000     0.000000000000E+000
